FID,vid,cid,id,source,project,pcode,name,visit_date,visit_onsite,visit_onsite_novisitreason,geom,longitude,latitude,location_origin,province,province_old,territoire,collectivite,groupement,village,workers_numb,access_dry,access_wet,is_3t_mine,is_gold_mine,mineral1,selling_points_mineral1,final_destination_mineral1,mineral2,selling_points_mineral2,final_destination_mineral2,mineral3,selling_points_mineral3,final_destination_mineral3,mercury,presence,interference,armed_group1,type_armed_group1,frequency_armed_group1,taxation_armed_group1,commerce_taxation_armed_group1,entrance_taxation_armed_group1,monopoly_armed_group1,buying_minerals_armed_group1,digging_armed_group1,forced_labour_armed_group1,pillaging_armed_group1,armed_group2,type_armed_group2,frequency_armed_group2,taxation_armed_group2,commerce_taxation_armed_group2,entrance_taxation_armed_group2,monopoly_armed_group2,buying_minerals_armed_group2,digging_armed_group2,forced_labour_armed_group2,pillaging_armed_group2,state_service1,state_service2,state_service3,state_service4,itsci,traceability,qualification,childunder15,childunder15work,women,womenwork
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33d6,4579,3389,5,IPIS,IPIS - Due Diligence,codmine00624,Lutala,2019-11-08,1,,POINT (26.9278611111 -2.8765555556),26.92786111,-2.87655556,GPS,Maniema,Maniema,Pangi,Beia,N'Sange,Lutala,55,more2h,more2h,1,0,Cassitérite,Lutala,Kalemie,,,,,,,,0,0,,0,,,,,0,0,0,,,,0,,,,,,,,,,SAESSCAM,Division des mines,DGRMA(Direction Générale des Recettes du Maniema),Police de mine,Actif,iTSCI,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33d7,4580,3390,11,IPIS,IPIS - Due Diligence,codmine00630,Batamba,2019-11-08,1,,POINT (26.5406388889 -2.5203333333),26.54063889,-2.52033333,GPS,Maniema,Maniema,Pangi,Beia,Ulimba,Camp Masimelo,114,less2h,less2h,1,0,Cassitérite,"Batamba, Kalima",Kalemie,,,,,,,,0,0,,0,,,,,0,0,0,,,,0,,,,,,,,,,SAESSCAM,Division des mines,iTSCi,,Actif,iTSCI,,0,,1,"Creuser, Lavage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33d8,4581,3391,41,IPIS,IPIS - Due Diligence,codmine01349,Mahamba,2019-11-08,1,,POINT (28.4718055556 -2.6758055556),28.47180556,-2.67580556,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Kaniola,Mahamba,20,carmoto,carmoto,1,1,Or,Nzibira,Bukavu,Cassitérite,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,,,,,,,,,Actif,iTSCI,,0,,1,"Creuser, Concassage, Lavage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33d9,4582,3392,72,IPIS,IPIS - Due Diligence,codmine02792,Nyitubu2,2019-11-08,0,Insécurité,POINT (27.636 -2.2548),27.636,-2.2548,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,,17,more2h,more2h,1,0,Cassitérite,Tchonka,Bukavu,Coltan,,,,,,,1,1,Raïa Mutomboki,Groupe armé local,Aléatoire,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33da,4583,3393,13,IPIS,IPIS - Due Diligence,codmine00633,Lubile,2019-11-09,1,,POINT (26.91375 -2.7501388889),26.91375,-2.75013889,GPS,Maniema,Maniema,Pangi,Beia,N'Sange,Camp Lubile,60,carmoto,carmoto,1,0,Cassitérite,Lubile,Kalemie,,,,,,,,0,0,,0,,,,,0,0,0,,,,0,,,,,,,,,,SAESSCAM,Division des mines,Police des Mines,,Actif,iTSCI,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33db,4584,3394,106,IPIS,IPIS - Fairphone,codmine00890,Zolazola D23,2019-11-09,1,,POINT (28.490511666666666 -2.69020666666666),28.49051167,-2.69020667,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Mulamba,Namwerwe,200,more2h,more2h,1,0,Cassitérite,Nzibira,Bukavu,Wolframite,,,,,,,1,1,Maï-Maï Résistant Maï-maï,Groupe armé local,Aléatoire,1,0,0,0,0,0,1,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,,Actif,iTSCI,,0,,1,"Creuser, Concassage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33dc,4585,3395,34,IPIS,IPIS - Due Diligence,codmine00896,Kashwa,2019-11-09,1,,POINT (28.680964 -2.824721),28.680964,-2.824721,GPS,Sud-Kivu,Sud-Kivu,Mwenga,Burhinyi,Budaha,Kanyimba,135,less2h,less2h,1,0,Cassitérite,"Ruvunge, chishukwe",Bukavu,Wolframite,,,,,,,0,0,,0,,,,,0,0,0,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,,,1,"Lavage, Transport des minerais, Traiter les déchets",0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33dd,4586,3396,105,IPIS,IPIS - Fairphone,codmine00928,Chaminyago,2019-11-09,1,,POINT (28.48931 -2.67889),28.48931,-2.67889,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Mulamba,Nshanga,200,carmoto,carmoto,1,0,Cassitérite,Nzibira,Bukavu,Wolframite,,,,,,,0,0,,0,,,,,0,0,0,,,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,,Actif,iTSCI,,0,,1,"Concassage, Lavage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33de,4587,3397,93,IPIS,IPIS - Due Diligence,codmine03144,Chantier 30,2019-11-09,1,,POINT (26.9212716667 -2.73099),26.92127167,-2.73099,GPS,Maniema,Maniema,Pangi,Beia,N'sange,Lubile,91,less2h,less2h,1,0,Cassitérite,Lubile,Kalemie,,,,,,,,0,0,,0,,,,,0,0,0,,,,0,,,,,,,,,,Division des mines,SAESSCAM,ITSCI,,Actif,iTSCI,,1,"Creuser, Lavage, Transport des minerais",1,"Creuser, Lavage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33df,4588,3398,14,IPIS,IPIS - Due Diligence,codmine00634,Atondo,2019-11-11,1,,POINT (26.83825 -2.7140277778),26.83825,-2.71402778,GPS,Maniema,Maniema,Pangi,Beia,N'Sange,Mukombe,48,less2h,less2h,1,1,Cassitérite,Mukombe,"Kalemie, Bukavu",Or,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,,,,,SAESSCAM,Division des mines,Police des Mines,,Actif,iTSCI,,0,,1,"Concassage, Lavage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33e0,4589,3399,33,IPIS,IPIS - Due Diligence,codmine00891,Muhinga,2019-11-11,1,,POINT (28.485144 -2.666126),28.485144,-2.666126,GPS,Sud-Kivu,Sud-Kivu,Kabare,Nindja,Luhago,Mwegerera,77,less2h,less2h,1,0,Cassitérite,Nzibira,Bukavu,,,,,,,,0,0,,0,,,,,0,0,0,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,Actif,iTSCI,,0,,1,"Creuser, Concassage, Lavage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33e1,4590,3400,114,IPIS,IPIS - Fairphone,codmine02671,Bukumo,2019-11-11,1,,POINT (28.1355483333 -1.6920333333),28.13554833,-1.69203333,GPS,Nord-Kivu,Nord-Kivu,Walikale,Bakano,Bakano,Banyisamai,31,less2h,less2h,1,0,Cassitérite,Itebero,Goma,,,,,,,,0,0,,0,,,,,0,0,0,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,Actif,iTSCI,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33e2,4591,3401,8,IPIS,IPIS - Due Diligence,codmine00627,Avanga,2019-11-12,1,,POINT (26.6340555556 -2.7859166667),26.63405556,-2.78591667,GPS,Maniema,Maniema,Pangi,Beia,Yuwa,Avanga,136,more2h,more2h,1,0,Cassitérite,"Avanga, Kalima",Kalemie,,,,,,,,0,0,,0,,,,,0,0,0,,,,0,,,,,,,,,,SAESSCAM,Division des mines,iTSCi,,Actif,iTSCI,,1,"Creuser, Lavage, Traiter les déchets",1,"Creuser, Lavage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33e3,4592,3402,107,IPIS,IPIS - Fairphone,codmine00883,Mushangi D8,2019-11-12,1,,POINT (28.48877166666667 -2.710513333333333),28.48877167,-2.71051333,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Mulamba,Maziba,100,more2h,carmoto,1,0,Wolframite,Nzibira,Bukavu,Cassitérite,,,,,,,1,1,Maï-Maï Résistant Maï-maï(RM),Groupe armé local,Plus d'une fois par semaine,1,0,0,0,0,0,1,0,,0,,,,,,,,,,SAESSCAM,Division des mines,,,Actif,iTSCI,,0,,1,"Creuser, Concassage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33e4,4593,3403,116,IPIS,IPIS - Fairphone,codmine01930,Tunsengonsengo,2019-11-12,1,,POINT (28.1911483333 -1.71592),28.19114833,-1.71592,GPS,Nord-Kivu,Nord-Kivu,Walikale,Bakano,Bakano,Myasa,60,more2h,more2h,1,0,Cassitérite,Itebero,Goma,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,,0,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,Secteur,Anti-fraude,Actif,iTSCI,,0,,1,Traiter les déchets
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33e5,4594,3404,115,IPIS,IPIS - Fairphone,codmine03384,Kibindibindo,2019-11-12,1,,POINT (28.1924466667 -1.7241416667),28.19244667,-1.72414167,GPS,Nord-Kivu,Nord-Kivu,Walikale,Bakano,Bakano,Miasa,100,more2h,more2h,1,0,Cassitérite,Itebero,Goma,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,,0,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,Anti-fraude,Secteur,Actif,iTSCI,,0,,1,Ce sont des femmes de creuseurs qui leurs amènent la nourriture sur le lieu du travaille
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33e6,4595,3405,129,IPIS,IPIS - IOM,codmine03515,Yedi/Lusaka,2019-11-12,0,Insécurité,POINT (29.790733333333332 0.9050100000000001),29.79073333,0.90501,Approximation,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Bambuba Kisiki,Kakuka,0,more2h,more2h,0,1,Or,Eringeti,Butembo,,,,,,,0,1,1,ADF,Groupe armé étranger,Quotidien,0,0,0,0,0,1,0,0,,0,,,,,,,,,,,,,,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33e7,4596,3406,127,IPIS,IPIS - IOM,codmine03516,Bango/Abia,2019-11-12,0,Insécurité,POINT (29.745765 0.891295),29.745765,0.891295,Approximation,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Bambuba Kisiki,Bango,75,more2h,more2h,0,1,Or,Eringeti,"Butembo, Oicha",,,,,,,0,1,1,ADF,Groupe armé étranger,Aléatoire,0,0,0,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33e8,4597,3407,128,IPIS,IPIS - IOM,codmine03517,Venez voir,2019-11-12,0,Insécurité,POINT (29.772808333333334 0.9019116666666667),29.77280833,0.90191167,Approximation,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Banande Kainama,Bulemba,30,more2h,more2h,0,1,Or,"Eringeti,Oicha",Butembo,,,,,,,0,1,1,ADF,Groupe armé étranger,Aléatoire,0,0,0,0,0,0,0,1,FARDC,FARDC - Éléments indisciplinés,Quotidien,0,0,0,1,0,0,0,0,,,,,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33e9,4598,3408,126,IPIS,IPIS - IOM,codmine03520,Mukondi/Atonja,2019-11-12,0,Insécurité,POINT (29.704073333333334 0.8990666666666667),29.70407333,0.89906667,Approximation,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Bambuba Kisiki,Mukondi,87,more2h,more2h,0,1,Or,"Eringeti, Oicha",Butembo,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Aléatoire,0,0,0,1,0,0,0,0,ADF,Groupe armé étranger,Aléatoire,0,0,0,0,0,0,0,1,,,,,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33ea,4599,3409,125,IPIS,IPIS - IOM,codmine03521,Camp Mungu,2019-11-12,0,Insécurité,POINT (29.676971666666667 0.8790733333333333),29.67697167,0.87907333,Approximation,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Bambuba Kisiki,Camp Mungu,43,more2h,more2h,0,1,Or,"Eringeti, Oicha",Butembo,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Aléatoire,0,0,0,1,0,0,0,0,ADF,Groupe armé étranger,Aléatoire,0,0,0,0,0,0,0,1,,,,,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33eb,4600,3410,9,IPIS,IPIS - Due Diligence,codmine00628,Isongo,2019-11-13,1,,POINT (26.6203888889 -2.7786666667),26.62038889,-2.77866667,GPS,Maniema,Maniema,Pangi,Beia,Yuwa,Kelegeza,103,more2h,more2h,1,0,Cassitérite,"PX, Kalima",Kalemie,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,,0,Une fois par mois,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,iTSCi,,Actif,iTSCI,,1,"Creuser, Lavage, Traiter les déchets",1,"Creuser, Lavage, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33ec,4601,3411,15,IPIS,IPIS - Due Diligence,codmine00635,Moka,2019-11-13,1,,POINT (26.8664444444 -2.6606666667),26.86644444,-2.66066667,GPS,Maniema,Maniema,Pangi,Beia,N'Sange,Camp Moka,113,less2h,less2h,1,0,Cassitérite,Moka,Kalemie,,,,,,,,0,0,,0,Aléatoire,0,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,ANR,DGRMA,Actif,iTSCI,,0,,1,"Creuser, Concassage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33ed,4602,3412,108,IPIS,IPIS - Fairphone,codmine00891,Muhinga,2019-11-13,1,,POINT (28.485144 -2.666126),28.485144,-2.666126,GPS,Sud-Kivu,Sud-Kivu,Kabare,Nindja,Luhago,Mwegerera,72,less2h,more2h,1,0,Cassitérite,Nzibira,Bukavu,,,,,,,,1,1,Raïa Mutomboki,Groupe armé local,Aléatoire,1,0,0,0,0,0,1,0,,0,,,,,,,,,,SAESSCAM,Chefferie,Division des mines,,Actif,iTSCI,,0,,1,"Concassage, Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33ee,4603,3413,39,IPIS,IPIS - Due Diligence,codmine01130,Chembeke,2019-11-13,1,,POINT (28.5035555556 -2.6633055556),28.50355556,-2.66330556,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Kaniola,Kamagema,2,carmoto,carmoto,1,0,Wolframite,Nzibira,Bukavu,,,,,,,,0,0,,0,,,,,0,0,0,,,,0,,,,,,,,,,,,,,Actif,iTSCI,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33ef,4604,3414,109,IPIS,IPIS - Fairphone,codmine01349,Mahamba,2019-11-13,1,,POINT (28.4718055556 -2.6758055556),28.47180556,-2.67580556,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,Kaniola,Mahamba,20,carmoto,carmoto,1,0,Cassitérite,Nzibira,Bukavu,,,,,,,,1,1,Maï-Maï Résistant Maï-Maï(RM),Groupe armé local,Aléatoire,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,,Actif,iTSCI,,0,,1,"Transport des minerais, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33f0,4605,3415,142,IPIS,IPIS - IOM,codmine01754,Mabalako,2019-11-13,1,,POINT (29.201284 0.458941),29.201284,0.458941,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Madiwe,Katsero,65,carmoto,carmoto,0,1,Or,MABALAKO,BUTEMBO,,,,,,,0,1,1,UPLC,Groupe armé local,Plus d'une fois par semaine,1,,,,,,,,,0,,,,,,,,,,SAESSCAM,Division des mines,Indistrie,DGI,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33f1,4606,3416,63,IPIS,IPIS - Due Diligence,codmine02780,Kankumbo,2019-11-13,1,,POINT (27.4164 -2.2417),27.4164,-2.2417,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,,10,less2h,less2h,1,0,Cassitérite,Tchampundu,Bukavu,,,,,,,,0,0,,0,,,,,0,0,0,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,Actif,iTSCI,,0,,1,Aucun
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33f2,4607,3417,84,IPIS,IPIS - Due Diligence,codmine03037,Kanyungu,2019-11-13,1,,POINT (28.4918 -2.6634),28.4918,-2.6634,GPS,Sud-Kivu,Sud-Kivu,Walungu,Ngweshe,,,0,less2h,less2h,1,1,Or,Nzibira,Bukavu,Cassitérite,,,,,,0,0,0,,0,,,,,0,0,0,,,,0,,,,,,,,,,,,,,Actif,iTSCI,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33f3,4608,3418,144,IPIS,IPIS - IOM,codmine01721,Cantine,2019-11-14,1,,POINT (29.146859 0.5161595),29.146859,0.5161595,GPS (village Kiboto),Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Madiwe,Cantine Mangala,86,carmoto,carmoto,0,1,Or,CANTINE,BUTEMBO,,,,,,,1,1,1,Maï-Maï WAKOMBOZI KAMBALE MATHINA,Groupe armé local,Aléatoire,,,,,,,,1,,0,,,,,,,,,,SAESSCAM,Division des mines,FFN,,,,,0,,1,Concassage
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33f4,4609,3419,53,IPIS,IPIS - Due Diligence,codmine02417,Kangonde,2019-11-14,1,,POINT (26.6156111111 -2.71975),26.61561111,-2.71975,GPS,Maniema,Maniema,Pangi,YUBULI,,,55,less2h,less2h,1,0,Cassitérite,Kangonde,Kalemie,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,,,Actif,iTSCI,,1,"Creuser, Lavage, Traiter les déchets",1,"Creuser, Lavage, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33f5,4610,3420,64,IPIS,IPIS - Due Diligence,codmine02783,Kindikimozi,2019-11-14,1,,POINT (27.4618 -2.2776),27.4618,-2.2776,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,,34,less2h,less2h,1,0,Cassitérite,"Tchampundu, Tshonka",Bukavu,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,,,0,0,0,,,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,FARDC,Actif,iTSCI,,0,,1,"Lavage, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33f6,4611,3421,68,IPIS,IPIS - Due Diligence,codmine02788,Matwe,2019-11-14,1,,POINT (27.4477 -2.2528),27.4477,-2.2528,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,,30,less2h,less2h,1,0,Cassitérite,Tchampundu,Bukavu,Coltan,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Aléatoire,0,0,0,0,0,0,1,0,,0,,,,,,,,,,SAESSCAM,Division des mines,,,Actif,iTSCI,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33f7,4612,3422,110,IPIS,IPIS - Fairphone,codmine02843,Kachuba,2019-11-14,1,,POINT (28.5269116667 -2.6169883333),28.52691167,-2.61698833,GPS,Sud-Kivu,Sud-Kivu,Kabare,Nindja,Luhago,Mihande,100,more2h,more2h,1,0,Cassitérite,"Lubulu, Luhago",Bukavu,,,,,,,,0,0,,0,Quotidien,0,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,,,Actif,iTSCI,,0,,1,"Concassage, Traiter les déchets, Séparent les minerais"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33f8,4613,3423,117,IPIS,IPIS - Fairphone,codmine03513,Nyankisa 1,2019-11-14,1,,POINT (28.1776766667 -1.6869566667),28.17767667,-1.68695667,GPS,Nord-Kivu,Nord-Kivu,Walikale,Bakano,Bakano,Itebero,45,more2h,more2h,1,0,Cassitérite,Itebero,Goma,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Une fois par mois,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,Anti-fraude,Secteur,Actif,iTSCI,,0,,1,Traiter les déchets
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33f9,4614,3424,118,IPIS,IPIS - Fairphone,codmine03514,Nyankisa 2,2019-11-14,1,,POINT (28.18006 -1.6887966667),28.18006,-1.68879667,GPS,Nord-Kivu,Nord-Kivu,Walikale,Bakano,Bakano,Itebero,110,more2h,more2h,1,0,Cassitérite,Itebero,Goma,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Aléatoire,1,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Division des mines,SAESSCAM,Anti-fraude,Secteur,Actif,iTSCI,,0,,1,"Traiter les déchets, Ces femmes traitent les déchets et s'occupent de la vente de boissons alcoolisées"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33fa,4615,3425,124,IPIS,IPIS - IOM,codmine03518,Lese2,2019-11-14,0,Insécurité,POINT (29.613141666666667 0.849845),29.61314167,0.849845,Approximation,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Bambuba Kisiki,Eringeti,25,more2h,more2h,0,1,Or,"Eringeti, Eringeti",Butembo,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Aléatoire,0,0,0,1,0,0,0,0,ADF,Groupe armé étranger,Quotidien,0,0,0,1,0,1,0,1,,,,,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33fb,4616,3426,123,IPIS,IPIS - IOM,codmine03519,Lese1,2019-11-14,0,Insécurité,POINT (29.617188333333335 0.8591266666666667),29.61718833,0.85912667,Approximation,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Bambuba Kisiki,Eringeti,15,more2h,more2h,0,1,Or,"Eringeti, Oicha",Butembo,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Aléatoire,0,0,0,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33fc,4617,3427,122,IPIS,IPIS - IOM,codmine03522,Camp Kamanyola,2019-11-14,0,Insécurité,POINT (29.617233333333335 0.8590666666666666),29.61723333,0.85906667,Approximation,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Bambuba Kisiki,Eringeti,60,more2h,more2h,0,1,Or,"Eringeti, Oicha",Butembo,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Aléatoire,0,0,0,1,0,0,0,0,ADF,Groupe armé étranger,Aléatoire,0,0,0,0,0,0,0,1,,,,,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33fd,4618,3428,121,IPIS,IPIS - IOM,codmine00286,Kasongo,2019-11-15,1,,POINT (29.422085 0.8874916666666667),29.422085,0.88749167,GPS,Nord-Kivu,Nord-Kivu,Beni,Beni-Mbau,Batangi-Mbau,Mamove,36,carmoto,carmoto,0,1,Or,"Mamove, Oicha",Butembo,,,,,,,0,1,1,UPLC,Groupe armé local,Quotidien,0,0,0,0,0,0,0,0,ADF,Groupe armé étranger,Aléatoire,0,0,0,0,0,0,0,1,,,,,,,,0,,0,
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33fe,4619,3429,10,IPIS,IPIS - Due Diligence,codmine00629,Yubuli,2019-11-15,1,,POINT (26.6030833333 -2.6441111111),26.60308333,-2.64411111,GPS,Maniema,Maniema,Pangi,Beia,Yuwa,Yubuli,125,carmoto,carmoto,1,0,Cassitérite,Yubuli,Kalemie,,,,,,,,0,0,,0,Une fois par mois,0,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,iTSCi,,Actif,iTSCI,,1,"Creuser, Lavage, Traiter les déchets",1,"Creuser, Lavage, Traiter les déchets"
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_33ff,4620,3430,119,IPIS,IPIS - Fairphone,codmine01696,Kabunga,2019-11-15,1,,POINT (28.1646514854 -1.6842092873),28.16465149,-1.68420929,GPS,Nord-Kivu,Nord-Kivu,Walikale,Bakano,Bakano,Kabunga,180,more2h,more2h,1,0,Cassitérite,Itebero,Goma,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,Anti-fraude,Secteur,Actif,iTSCI,,1,"Lavage, Traiter les déchets",1,Traiter les déchets
cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_17e6949c6d6_3400,4621,3431,97,IPIS,IPIS - Due Diligence,codmine03269,Mutopia,2019-11-15,1,,POINT (26.8266666666666 -2.69493),26.82666667,-2.69493,GPS,Maniema,Maniema,Pangi,,,,55,less2h,less2h,1,0,Cassitérite,Kintimbuka,Kalemie,,,,,,,,0,0,,0,,,,,0,0,0,,,,0,,,,,,,,,,SAESSCAM,Division des mines,,,Actif,iTSCI,,0,,0,
