Mininum Longitude,Minimum Latitude,Maximum Longitude,Maximum Latitude,Percent Vegetation Loss,Percent Bare Initial,Percent Significant VH Values,Average NIR/G,Average SWIR1/B,NASA Elev,GEDI Elev,Elev Loss,GEDI Qual. Flag,B5 Value,B6 Value,Center Lon,Center Lat,Elevation Score,Band Variation Score,Status
26.83261563,-10.8166369,26.83490592,-10.81438771,46.89238432,46.62453689,51.43926121,0.394915098,0.586044372,1163.97484,1165.591779,4.59136091,1,0.145923312,0.179710093,26.83376077,-10.81551231,7,6,Pass,Pass
26.83490592,-10.8166369,26.83719621,-10.81438771,18.53200073,23.25108126,36.47169137,0.396211047,0.575871083,1164.31503,1164.484954,5.521339389,1,0.132772649,0.166428896,26.83605106,-10.81551231,5,4,Pass,Pass
26.86926029,-10.8188861,26.87155058,-10.8166369,61.91984371,35.9167315,24.1198998,0.415507612,0.635126432,1155.441962,1103.179333,-48.4578157,-999,0.151148134,0.182166601,26.87040543,-10.8177615,4,1,Pass,Fail
26.88529233,-10.8188861,26.88758262,-10.8166369,34.60359652,34.44828638,36.62591588,0.410852937,0.619469616,1152.281509,1147.525218,1.035268148,0.416666667,0.143892418,0.176218048,26.88643747,-10.8177615,3,3,Pass,Pass
26.88758262,-10.8188861,26.88987291,-10.8166369,68.65035449,68.46824869,11.01917626,0.393097499,0.606015512,1149.715826,1147.62358,0.185607007,0.685060565,0.150213567,0.182668118,26.88872776,-10.8177615,3,3,Pass,Fail
26.86697,-10.82113529,26.86926029,-10.8188861,58.59591186,58.80071068,12.45647765,0.407550089,0.613428539,1157.929215,1154.223718,4.594047215,-999,0.156190967,0.191882794,26.86811514,-10.8200107,4,0,Pass,Fail
26.86926029,-10.82113529,26.87155058,-10.8188861,76.91827968,74.83171213,35.48603577,0.398419401,0.626490268,1158.174961,-999,-999,-999,0.160927961,0.192141919,26.87040543,-10.8200107,4,0,Pass,Pass
26.87155058,-10.82113529,26.87384087,-10.8188861,67.44464431,67.18323268,20.2486097,0.406730138,0.645733113,1158.09473,1186.73346,31.66383491,0.260333575,0.153233676,0.186712903,26.87269572,-10.8200107,5,1,Pass,Fail
26.88071174,-10.82113529,26.88300204,-10.8188861,91.50767015,90.98501914,26.66959302,0.385806275,0.625907457,1158.59449,1169.295512,16.0851144,0.356485741,0.164231963,0.195145816,26.88185689,-10.8200107,3,5,Pass,Pass
26.88300204,-10.82113529,26.88529233,-10.8188861,81.203863,80.88912142,15.93122376,0.405078818,0.62031198,1155.182567,1181.781705,29.13058402,-999,0.161243926,0.19182426,26.88414718,-10.8200107,4,5,Pass,Fail
26.83261563,-10.82338449,26.83490592,-10.82113529,46.91683561,51.21343481,12.79789506,0.366335387,0.558473579,1170.596617,-999,-999,-999,0.160759057,0.19615492,26.83376077,-10.82225989,4,7,Pass,Fail
26.86467971,-10.82338449,26.86697,-10.82113529,50.96840276,44.05454363,14.86293393,0.405344689,0.607384364,1160.338416,1157.263979,1.985688919,0.760338346,0.144141728,0.178621725,26.86582485,-10.82225989,3,4,Pass,Fail
26.86697,-10.82338449,26.86926029,-10.82113529,33.33330549,39.83270203,41.07544849,0.390503916,0.603208315,1161.656274,1198.260661,40.87805176,-999,0.14848296,0.18072887,26.86811514,-10.82225989,3,0,Pass,Pass
26.87155058,-10.82338449,26.87384087,-10.82113529,43.83051877,43.68744947,17.66036893,0.398220902,0.61317493,1161.977392,1170.120024,13.19198741,0.558058925,0.151893087,0.18204198,26.87269572,-10.82225989,4,2,Pass,Fail
26.87384087,-10.82338449,26.87613116,-10.82113529,33.47663268,33.34687667,20.08890271,0.413435353,0.623967405,1162.980985,1197.22052,38.3515625,-999,0.149531884,0.184304024,26.87498602,-10.82225989,4,2,Pass,Fail
26.88529233,-10.82338449,26.88758262,-10.82113529,57.07256745,56.78151136,39.61061161,0.38794992,0.598578958,1155.870383,1148.585327,-2.839904785,1,0.139202173,0.167204477,26.88643747,-10.82225989,2,1,Pass,Pass
26.82116417,-10.82563368,26.82345446,-10.82338449,78.57135946,81.19509134,7.753602245,0.429883309,0.587180991,1176.309515,2066.801553,894.7925472,0.597600519,0.149419432,0.194972408,26.82230932,-10.82450908,5,4,Pass,Fail
26.82345446,-10.82563368,26.82574475,-10.82338449,95.93594699,95.32934315,7.037709575,0.427858106,0.595890599,1179.403174,7258.479151,6084.051922,0.041899441,0.164409291,0.207770738,26.82459961,-10.82450908,1,4,Pass,Fail
26.83261563,-10.82563368,26.83490592,-10.82338449,67.80347683,64.18524609,17.42907164,0.377212468,0.572356499,1172.488825,1172.399799,2.937849752,1,0.172036924,0.21374143,26.83376077,-10.82450908,5,6,Pass,Fail
26.83490592,-10.82563368,26.83719621,-10.82338449,20.02464734,19.88577879,12.91350641,0.446211839,0.567497477,1170.801992,1172.36818,6.915797821,1,0.131170733,0.188978728,26.83605106,-10.82450908,3,6,Pass,Fail
26.83719621,-10.82563368,26.8394865,-10.82338449,31.94100569,31.81721735,12.63817931,0.423642879,0.587162923,1170.970582,1125.92389,-40.57408612,0.065934066,0.14241252,0.189792678,26.83834136,-10.82450908,1,4,Pass,Fail
26.86467971,-10.82563368,26.86697,-10.82338449,65.7001828,65.16416067,40.80010789,0.376375183,0.602952495,1162.58737,1157.283813,0.897094727,1,0.155957784,0.190192598,26.86582485,-10.82450908,2,3,Pass,Pass
26.87155058,-10.82563368,26.87384087,-10.82338449,88.57496356,88.23168859,9.559830597,0.387122893,0.616840244,1164.77902,1160.80835,3.432617188,1,0.160111077,0.187505488,26.87269572,-10.82450908,5,5,Pass,Fail
26.87842145,-10.82563368,26.88071174,-10.82338449,75.46233729,74.89284204,22.50091281,0.37901644,0.605292931,1164.440942,1157.401688,-1.628986342,0.108633094,0.153802024,0.180799207,26.8795666,-10.82450908,2,6,Pass,Fail
26.88300204,-10.82563368,26.88529233,-10.82338449,69.2874919,69.01896612,12.63817579,0.366937165,0.586562726,1157.581287,1150.393894,-3.394576014,0.33159948,0.145523188,0.172565036,26.88414718,-10.82450908,4,2,Pass,Fail
26.81200301,-10.82788288,26.8142933,-10.82563368,0,29.98155297,14.70320121,0.389911895,0.588455151,1172.200995,1173.192322,5.686279297,1,0.14065374,0.178466221,26.81314815,-10.82675828,5,7,Pass,Fail
26.8142933,-10.82788288,26.81658359,-10.82563368,0,61.30933132,41.20764391,0.348840637,0.578570124,1174.023041,1220.54237,50.28909511,0.186813187,0.158072744,0.182232031,26.81543844,-10.82675828,5,5,Pass,Pass
26.86467971,-10.82788288,26.86697,-10.82563368,92.10526316,51.64182771,51.24658183,0.396637186,0.632184046,1162.281065,6703.848349,5547.459964,-999,0.143915836,0.173147746,26.86582485,-10.82675828,5,6,Pass,Pass
26.87155058,-10.82788288,26.87384087,-10.82563368,66.74850028,66.57149054,32.34713679,0.382032514,0.602541907,1165.964071,-999,-999,-999,0.153155963,0.179335117,26.87269572,-10.82675828,5,5,Pass,Pass
26.88071174,-10.82788288,26.88300204,-10.82563368,83.65087646,83.27549316,16.79030857,0.360201013,0.588311121,1160.397368,1154.882197,-2.021519725,0.46875,0.16400866,0.191308174,26.88185689,-10.82675828,5,3,Pass,Fail
26.88300204,-10.82788288,26.88529233,-10.82563368,86.80986058,86.57965031,32.82616257,0.34790887,0.582954871,1157.735787,1153.394048,-1.815986195,1,0.156852132,0.180655799,26.88414718,-10.82675828,4,5,Pass,Pass
26.88529233,-10.82788288,26.88758262,-10.82563368,43.91148033,43.68755946,27.85905237,0.383278529,0.592306874,1153.931538,1148.732343,0.387227119,-999,0.137456719,0.166378002,26.88643747,-10.82675828,4,2,Pass,Pass
26.80971271,-10.83013207,26.81200301,-10.82788288,34.10441001,38.54782866,18.15050896,0.396855201,0.604144777,1174.356254,1174.490099,3.92475716,0.783811475,0.124748549,0.153181681,26.81085786,-10.82900747,5,8,Pass,Fail
26.81200301,-10.83013207,26.8142933,-10.82788288,100,99.30654968,45.8939352,0.334065911,0.583834636,1175.492371,1174.950134,5.435302734,1,0.185149065,0.208804242,26.81314815,-10.82900747,4,7,Pass,Pass
26.82116417,-10.83013207,26.82345446,-10.82788288,49.01715872,48.82720982,17.4566533,0.421473113,0.595994537,1182.85723,7051.812788,5873.330645,-999,0.146204627,0.195321864,26.82230932,-10.82900747,3,5,Pass,Fail
26.87842145,-10.83013207,26.88071174,-10.82788288,91.55886307,90.92394834,14.82987632,0.346742559,0.595959813,1164.074921,1159.0802,-2.636433919,0.333333333,0.16930141,0.189988616,26.8795666,-10.82900747,4,7,Pass,Fail
26.88071174,-10.83013207,26.88300204,-10.82788288,58.03086465,57.69946411,46.60978929,0.340415226,0.571741575,1162.017032,1154.896296,-1.799146689,0.520901832,0.140806548,0.166414384,26.88185689,-10.82900747,4,2,Pass,Pass
26.88300204,-10.83013207,26.88529233,-10.82788288,25.20664528,22.39449019,30.82176504,0.339312551,0.55633753,1158.378695,-999,-999,-999,0.131682174,0.160808814,26.88414718,-10.82900747,4,4,Pass,Pass
26.81200301,-10.83238127,26.8142933,-10.83013207,81.47213128,86.02900149,67.97084722,0.34461379,0.585415526,1179.302368,1177.230247,2.678070755,1,0.183466266,0.206425845,26.81314815,-10.83125667,4,7,Pass,Pass
26.82116417,-10.83238127,26.82345446,-10.83013207,77.97553426,77.76878222,11.42114325,0.409051174,0.604368589,1184.738057,3012.409984,1830.509849,0.005405405,0.170556536,0.216450273,26.82230932,-10.83125667,4,4,Pass,Fail
26.82345446,-10.83238127,26.82574475,-10.83013207,27.28954421,27.16709306,41.36178254,0.393119955,0.589371957,1183.787381,3719.18552,2540.486062,0.568350669,0.14669527,0.18340489,26.82459961,-10.83125667,4,6,Pass,Pass
26.83032534,-10.83238127,26.83261563,-10.83013207,52.30193762,52.13125701,6.272273793,0.393703263,0.602829082,1179.565951,1182.291471,5.894958914,1,0.138452623,0.17686545,26.83147048,-10.83125667,2,6,Pass,Fail
26.83261563,-10.83238127,26.83490592,-10.83013207,41.61027964,41.42356979,51.64854625,0.367905673,0.581341536,1177.2474,2672.106061,1499.329818,0.765957447,0.150268144,0.180882605,26.83376077,-10.83125667,4,5,Pass,Pass
26.83490592,-10.83238127,26.83719621,-10.83013207,28.42491397,23.74057192,54.30285225,0.378201077,0.566508045,1175.271289,2663.619519,1493.063282,0.288879235,0.138380599,0.169495338,26.83605106,-10.83125667,5,4,Pass,Pass
26.84177679,-10.83238127,26.84406708,-10.83013207,26.22724033,23.86288999,13.43670269,0.412345648,0.578821577,1171.320615,1108.926256,-57.11370886,0.314238953,0.144507291,0.18537598,26.84292194,-10.83125667,4,3,Pass,Fail
26.84635737,-10.83238127,26.84864767,-10.83013207,66.08387953,69.99792239,15.14928333,0.394054825,0.597802457,1170.470335,-999,-999,-999,0.154237911,0.192693317,26.84750252,-10.83125667,4,5,Pass,Fail
26.84864767,-10.83238127,26.85093796,-10.83013207,50.04617678,61.67642842,7.704077182,0.360813087,0.593283994,1168.776364,1169.289429,4.838256836,1,0.147170704,0.178466391,26.84979281,-10.83125667,4,5,Pass,Fail
26.87613116,-10.83238127,26.87842145,-10.83013207,67.09634814,66.87738789,18.56904796,0.385266306,0.604141813,1167.54894,-999,-999,-999,0.157715841,0.186579047,26.87727631,-10.83125667,5,2,Pass,Fail
26.87842145,-10.83238127,26.88071174,-10.83013207,78.05772156,77.70746793,51.31818967,0.343117768,0.576307525,1166.029641,1159.848766,-1.311942651,0.732580645,0.154533617,0.177041108,26.8795666,-10.83125667,5,2,Pass,Pass
26.88071174,-10.83238127,26.88300204,-10.83013207,37.41491022,37.01809452,43.29470051,0.348219444,0.579712104,1163.889295,1157.466774,-2.600835295,0.332264957,0.146620678,0.171047108,26.88185689,-10.83125667,4,2,Pass,Pass
26.79826126,-10.83463046,26.80055155,-10.83238127,100,97.65453158,46.85761674,0.373285143,0.616322859,1188.772451,1192.379883,6.819946289,1,0.163987931,0.187392755,26.7994064,-10.83350586,2,3,Pass,Pass
26.80055155,-10.83463046,26.80284184,-10.83238127,100,94.28923021,15.4521408,0.361062211,0.620744972,1187.704885,1187.110171,4.50765383,0.853532453,0.161312756,0.187163703,26.80169669,-10.83350586,2,2,Pass,Fail
26.80284184,-10.83463046,26.80513213,-10.83238127,21.25981483,47.29759236,29.34592502,0.322137136,0.590532688,1185.016362,512.0576172,-667.4859619,-999,0.135058038,0.15342675,26.80398699,-10.83350586,4,4,Pass,Pass
26.82574475,-10.83463046,26.82803504,-10.83238127,33.45637321,33.28579569,10.38586609,0.399557495,0.599423503,1187.972694,5105.925618,3923.089193,0.333333333,0.141109416,0.179752841,26.8268899,-10.83350586,3,3,Pass,Fail
26.83032534,-10.83463046,26.83261563,-10.83238127,84.38665362,83.33680646,24.73116339,0.352837703,0.609344077,1181.98093,7382.199623,6204.113259,0.02283105,0.171150658,0.1942244,26.83147048,-10.83350586,4,8,Pass,Fail
26.83261563,-10.83463046,26.83490592,-10.83238127,29.14541115,24.4136725,73.3510435,0.375848118,0.564856443,1178.508567,-999,-999,-999,0.145590159,0.174788689,26.83376077,-10.83350586,5,3,Pass,Pass
26.83490592,-10.83463046,26.83719621,-10.83238127,25.07704534,24.90315812,60.03004578,0.384028672,0.58262405,1177.827428,6833.304342,5660.046665,-999,0.14219656,0.175913964,26.83605106,-10.83350586,4,2,Pass,Pass
26.84177679,-10.83463046,26.84406708,-10.83238127,53.07744216,49.07201265,16.65264403,0.423649527,0.610274035,1175.223837,1173.461755,3.229024009,0.879231473,0.150735434,0.191822108,26.84292194,-10.83350586,4,2,Pass,Fail
26.87613116,-10.83463046,26.87842145,-10.83238127,27.02706955,26.92234599,12.37936049,0.403357258,0.605546782,1171.512935,1165.516556,-3.282436191,0.332460733,0.145543278,0.17891314,26.87727631,-10.83350586,3,4,Pass,Fail
26.88071174,-10.83463046,26.88300204,-10.83238127,92.86151225,92.33123784,20.82135049,0.358079909,0.609705587,1166.42839,1159.326201,-0.642682472,0.168026101,0.164372645,0.189068437,26.88185689,-10.83350586,3,1,Pass,Fail
26.80055155,-10.83687965,26.80284184,-10.83463046,81.57901216,86.21259737,46.27943338,0.341433473,0.616675555,1190.844669,-999,-999,-999,0.163818365,0.188664806,26.80169669,-10.83575506,2,2,Pass,Pass
26.80513213,-10.83687965,26.80742242,-10.83463046,100,75.99429729,41.30683613,0.355429315,0.596652617,1186.751992,935.1529421,-247.0070037,0.626385809,0.144312454,0.165816051,26.80627728,-10.83575506,4,5,Pass,Pass
26.80742242,-10.83687965,26.80971271,-10.83463046,60.71428571,57.8829923,56.74794853,0.367852835,0.597977602,1186.556158,1048.25266,-134.9935072,0.617055511,0.147015967,0.168705276,26.80856757,-10.83575506,5,5,Pass,Pass
26.80971271,-10.83687965,26.81200301,-10.83463046,76.78574184,46.07381225,21.67490581,0.377232269,0.603583506,1186.681529,-999,-999,-999,0.14513756,0.168707365,26.81085786,-10.83575506,3,4,Pass,Fail
26.81200301,-10.83687965,26.8142933,-10.83463046,90.67242425,76.72850338,75.13526468,0.35350669,0.578446985,1185.860463,1982.739421,800.5343831,0.166666667,0.148966971,0.16791469,26.81314815,-10.83575506,5,7,Pass,Pass
26.8142933,-10.83687965,26.81658359,-10.83463046,62.42421625,50.41811156,38.73505688,0.359841321,0.573465297,1186.230688,1214.696657,33.86553378,0.425675676,0.14441857,0.170194345,26.81543844,-10.83575506,5,6,Pass,Pass
26.82116417,-10.83687965,26.82345446,-10.83463046,62.24668457,62.04357556,10.45750355,0.396322654,0.583409379,1189.332891,1210.420278,26.87682092,0.533115672,0.149444656,0.185510298,26.82230932,-10.83575506,5,3,Pass,Fail
26.82345446,-10.83687965,26.82574475,-10.83463046,24.07855561,23.98525499,26.52637604,0.392147903,0.580664214,1190.754824,1226.456192,38.49064754,0.184381779,0.138276877,0.172623767,26.82459961,-10.83575506,3,2,Pass,Pass
26.82803504,-10.83687965,26.83032534,-10.83463046,94.5171946,92.20889993,23.47013552,0.406538554,0.619626587,1186.599325,2442.120423,1259.684515,0.786340394,0.170795159,0.202468201,26.82918019,-10.83575506,5,6,Pass,Fail
26.83032534,-10.83687965,26.83261563,-10.83463046,28.48952579,18.78444211,43.39939618,0.381328147,0.578098836,1184.339604,4240.076643,3059.670476,0.112546895,0.149742012,0.180218963,26.83147048,-10.83575506,4,3,Pass,Pass
26.83261563,-10.83687965,26.83490592,-10.83463046,53.37125664,43.13683343,56.67085889,0.374350144,0.573837372,1182.620713,-999,-999,-999,0.146976972,0.177374842,26.83376077,-10.83575506,4,3,Pass,Pass
26.83490592,-10.83687965,26.83719621,-10.83463046,59.18873525,58.92317238,14.30676438,0.409599191,0.594988476,1181.684004,-999,-999,-999,0.154381733,0.196472101,26.83605106,-10.83575506,4,2,Pass,Fail
26.83719621,-10.83687965,26.8394865,-10.83463046,29.15906476,29.06391964,14.04244033,0.416704893,0.595270321,1180.135258,4971.151635,3795.391871,0.0625,0.146291388,0.18930796,26.83834136,-10.83575506,4,2,Pass,Fail
26.8394865,-10.83687965,26.84177679,-10.83463046,54.05409039,53.84463928,44.98532564,0.411720113,0.610619145,1179.87756,1212.891101,37.25389561,0.843201754,0.149873031,0.186811367,26.84063165,-10.83575506,4,4,Pass,Pass
26.84177679,-10.83687965,26.84406708,-10.83463046,26.64211175,26.55517931,14.04245516,0.440745909,0.61972832,1178.614542,1176.419014,3.592165992,-999,0.14285963,0.185646028,26.84292194,-10.83575506,4,1,Pass,Fail
26.86009912,-10.83687965,26.86238941,-10.83463046,0,60.81983513,16.85089712,0.423718729,0.628395415,1167.16616,1168.063612,5.154166085,-999,0.148143585,0.184315839,26.86124427,-10.83575506,6,7,Pass,Fail
26.86697,-10.83687965,26.86926029,-10.83463046,35.82818385,35.73319972,33.18418825,0.393556151,0.576853685,1172.147947,1167.399051,-1.478108109,1,0.143392927,0.181458394,26.86811514,-10.83575506,4,3,Pass,Pass
26.87384087,-10.83687965,26.87613116,-10.83463046,48.34150982,48.15419407,13.34854947,0.373565105,0.603399358,1171.446307,1166.590152,0.036040759,-999,0.145695209,0.172340908,26.87498602,-10.83575506,6,5,Pass,Fail
26.87613116,-10.83687965,26.87842145,-10.83463046,82.67813686,82.35777222,32.54534209,0.3660376,0.595659092,1172.329755,1168.976602,1.22510206,0.287485908,0.158547124,0.182831419,26.87727631,-10.83575506,3,3,Pass,Pass
26.87842145,-10.83687965,26.88071174,-10.83463046,90.52893698,90.06736749,46.19682962,0.358804788,0.601197362,1172.558726,-999,-999,-999,0.16666522,0.191149616,26.8795666,-10.83575506,2,1,Pass,Pass
26.80284184,-10.83912885,26.80513213,-10.83687965,0,24.10768177,9.312077136,0.421690038,0.642855014,1194.409817,1193.666418,6.092255995,1,0.144307054,0.181345676,26.80398699,-10.83800425,5,5,Pass,Fail
26.80742242,-10.83912885,26.80971271,-10.83687965,40.4048178,50.35698893,21.57032558,0.402386196,0.613952051,1193.362078,661.543674,-527.4138941,0.191297824,0.1484924,0.180127505,26.80856757,-10.83800425,5,7,Pass,Fail
26.81200301,-10.83912885,26.8142933,-10.83687965,33.45664085,33.22466025,7.202964222,0.42409249,0.629150266,1193.44953,1193.979828,5.683685303,1,0.141561768,0.175771078,26.81314815,-10.83800425,4,4,Pass,Fail
26.81887388,-10.83912885,26.82116417,-10.83687965,51.19055524,48.94974446,22.88086803,0.416360361,0.593382687,1192.891535,1193.793927,5.601577641,1,0.144029535,0.180548557,26.82001902,-10.83800425,4,1,Pass,Fail
26.82116417,-10.83912885,26.82345446,-10.83687965,57.55538162,57.33238824,20.78284539,0.416046972,0.608276187,1193.071883,-999,-999,-999,0.162280566,0.197899316,26.82230932,-10.83800425,3,3,Pass,Fail
26.83490592,-10.83912885,26.83719621,-10.83687965,29.41181624,26.00455891,35.28229706,0.393162981,0.610331044,1186.226798,-999,-999,-999,0.143515654,0.176443286,26.83605106,-10.83800425,4,4,Pass,Pass
26.86009912,-10.83912885,26.86238941,-10.83687965,100,91.59706979,24.98456129,0.38985564,0.615347777,1171.444721,1170.808209,3.32889496,0.062206573,0.161548655,0.195411439,26.86124427,-10.83800425,5,3,Pass,Fail
26.86467971,-10.83912885,26.86697,-10.83687965,63.20002443,62.83915053,18.38727888,0.402663016,0.586342627,1172.671032,2057.503431,889.3511229,0.318453567,0.150451469,0.190449738,26.86582485,-10.83800425,4,7,Pass,Fail
26.87613116,-10.83912885,26.87842145,-10.83687965,59.45943655,59.22906607,33.75139803,0.376712482,0.592839199,1172.541791,1166.51998,-0.92775205,0.107535986,0.159114021,0.184272676,26.87727631,-10.83800425,4,2,Pass,Pass
26.88071174,-10.83912885,26.88300204,-10.83687965,77.29226833,76.85092733,26.60346346,0.384847003,0.601217864,1169.03091,1162.288147,0.377380371,1,0.159331857,0.186175321,26.88185689,-10.83800425,4,0,Pass,Pass
